t,time,next_erupt_time,wait_time_minutes
2008-02-05 2:24,2008-02-05T02:24:00Z,2008-02-05T00:54:00Z,90
2008-02-05 4:00,2008-02-05T04:00:00Z,2008-02-05T02:24:00Z,96
2008-02-05 5:36,2008-02-05T05:36:00Z,2008-02-05T04:00:00Z,96
2008-02-05 7:00,2008-02-05T07:00:00Z,2008-02-05T05:36:00Z,84
2008-02-05 8:30,2008-02-05T08:30:00Z,2008-02-05T07:00:00Z,90
2008-02-05 10:12,2008-02-05T10:12:00Z,2008-02-05T08:30:00Z,102
2008-02-05 11:42,2008-02-05T11:42:00Z,2008-02-05T10:12:00Z,90
2008-02-05 13:12,2008-02-05T13:12:00Z,2008-02-05T11:42:00Z,90
2008-02-05 14:42,2008-02-05T14:42:00Z,2008-02-05T13:12:00Z,90
2008-02-05 16:12,2008-02-05T16:12:00Z,2008-02-05T14:42:00Z,90
2008-02-05 17:42,2008-02-05T17:42:00Z,2008-02-05T16:12:00Z,90
2008-02-05 19:12,2008-02-05T19:12:00Z,2008-02-05T17:42:00Z,90
2008-02-05 20:42,2008-02-05T20:42:00Z,2008-02-05T19:12:00Z,90
2008-02-05 22:12,2008-02-05T22:12:00Z,2008-02-05T20:42:00Z,90
2008-02-05 23:36,2008-02-05T23:36:00Z,2008-02-05T22:12:00Z,84
2008-02-06 1:18,2008-02-06T01:18:00Z,2008-02-05T23:36:00Z,102
2008-02-06 2:48,2008-02-06T02:48:00Z,2008-02-06T01:18:00Z,90
2008-02-06 4:24,2008-02-06T04:24:00Z,2008-02-06T02:48:00Z,96
2008-02-06 6:00,2008-02-06T06:00:00Z,2008-02-06T04:24:00Z,96
2008-02-06 7:30,2008-02-06T07:30:00Z,2008-02-06T06:00:00Z,90
2008-02-06 10:24,2008-02-06T10:24:00Z,2008-02-06T07:30:00Z,174
2008-02-06 18:30,2008-02-06T18:30:00Z,2008-02-06T10:24:00Z,486
2008-02-06 20:00,2008-02-06T20:00:00Z,2008-02-06T18:30:00Z,90
2008-02-06 21:36,2008-02-06T21:36:00Z,2008-02-06T20:00:00Z,96
2008-02-06 23:12,2008-02-06T23:12:00Z,2008-02-06T21:36:00Z,96
2008-02-07 0:42,2008-02-07T00:42:00Z,2008-02-06T23:12:00Z,90
2008-02-07 2:12,2008-02-07T02:12:00Z,2008-02-07T00:42:00Z,90
2008-02-07 5:24,2008-02-07T05:24:00Z,2008-02-07T02:12:00Z,192
2008-02-07 10:24,2008-02-07T10:24:00Z,2008-02-07T05:24:00Z,300
2008-02-07 20:42,2008-02-07T20:42:00Z,2008-02-07T19:06:00Z,96
2008-02-07 22:18,2008-02-07T22:18:00Z,2008-02-07T20:42:00Z,96
2008-02-07 23:48,2008-02-07T23:48:00Z,2008-02-07T22:18:00Z,90
2008-02-08 1:18,2008-02-08T01:18:00Z,2008-02-07T23:48:00Z,90
2008-02-08 5:42,2008-02-08T05:42:00Z,2008-02-08T01:18:00Z,264
2008-02-08 16:18,2008-02-08T16:18:00Z,2008-02-08T14:48:00Z,90
2008-02-08 17:42,2008-02-08T17:42:00Z,2008-02-08T16:18:00Z,84
2008-02-09 1:18,2008-02-09T01:18:00Z,2008-02-08T17:42:00Z,456
2008-02-09 4:18,2008-02-09T04:18:00Z,2008-02-09T01:18:00Z,180
2008-02-09 5:48,2008-02-09T05:48:00Z,2008-02-09T04:18:00Z,90
2008-02-09 7:18,2008-02-09T07:18:00Z,2008-02-09T05:48:00Z,90
2008-02-10 3:00,2008-02-10T03:00:00Z,2008-02-09T19:18:00Z,462
2008-02-10 4:30,2008-02-10T04:30:00Z,2008-02-10T03:00:00Z,90
2008-02-10 7:30,2008-02-10T07:30:00Z,2008-02-10T04:30:00Z,180
2008-02-10 9:00,2008-02-10T09:00:00Z,2008-02-10T07:30:00Z,90
2008-02-11 4:30,2008-02-11T04:30:00Z,2008-02-11T01:48:00Z,162
2008-02-11 6:12,2008-02-11T06:12:00Z,2008-02-11T04:30:00Z,102
2008-02-11 7:42,2008-02-11T07:42:00Z,2008-02-11T06:12:00Z,90
2008-02-11 9:06,2008-02-11T09:06:00Z,2008-02-11T07:42:00Z,84
2008-02-11 13:42,2008-02-11T13:42:00Z,2008-02-11T09:06:00Z,276
2008-02-11 15:12,2008-02-11T15:12:00Z,2008-02-11T13:42:00Z,90
2008-02-11 16:48,2008-02-11T16:48:00Z,2008-02-11T15:12:00Z,96
2008-02-11 18:06,2008-02-11T18:06:00Z,2008-02-11T16:48:00Z,78
2008-02-11 19:36,2008-02-11T19:36:00Z,2008-02-11T18:06:00Z,90
2008-02-11 21:06,2008-02-11T21:06:00Z,2008-02-11T19:36:00Z,90
2008-02-11 22:30,2008-02-11T22:30:00Z,2008-02-11T21:06:00Z,84
2008-02-12 0:00,2008-02-12T00:00:00Z,2008-02-11T22:30:00Z,90
2008-02-12 1:36,2008-02-12T01:36:00Z,2008-02-12T00:00:00Z,96
2008-02-12 4:36,2008-02-12T04:36:00Z,2008-02-12T01:36:00Z,180
2008-02-12 6:06,2008-02-12T06:06:00Z,2008-02-12T04:36:00Z,90
2008-02-12 7:42,2008-02-12T07:42:00Z,2008-02-12T06:06:00Z,96
2008-02-12 9:06,2008-02-12T09:06:00Z,2008-02-12T07:42:00Z,84
2008-02-12 10:42,2008-02-12T10:42:00Z,2008-02-12T09:06:00Z,96
2008-02-12 12:06,2008-02-12T12:06:00Z,2008-02-12T10:42:00Z,84
2008-02-12 13:42,2008-02-12T13:42:00Z,2008-02-12T12:06:00Z,96
2008-02-12 15:18,2008-02-12T15:18:00Z,2008-02-12T13:42:00Z,96
2008-02-12 18:18,2008-02-12T18:18:00Z,2008-02-12T15:18:00Z,180
2008-02-12 19:48,2008-02-12T19:48:00Z,2008-02-12T18:18:00Z,90
2008-02-12 21:18,2008-02-12T21:18:00Z,2008-02-12T19:48:00Z,90
2008-02-12 22:54,2008-02-12T22:54:00Z,2008-02-12T21:18:00Z,96
2008-02-13 0:12,2008-02-13T00:12:00Z,2008-02-12T22:54:00Z,78
2008-02-13 1:42,2008-02-13T01:42:00Z,2008-02-13T00:12:00Z,90
2008-02-13 4:42,2008-02-13T04:42:00Z,2008-02-13T01:42:00Z,180
2008-02-13 6:18,2008-02-13T06:18:00Z,2008-02-13T04:42:00Z,96
2008-02-13 7:48,2008-02-13T07:48:00Z,2008-02-13T06:18:00Z,90
2008-02-13 9:18,2008-02-13T09:18:00Z,2008-02-13T07:48:00Z,90
2008-02-13 10:54,2008-02-13T10:54:00Z,2008-02-13T09:18:00Z,96
2008-02-13 12:24,2008-02-13T12:24:00Z,2008-02-13T10:54:00Z,90
2008-02-13 14:00,2008-02-13T14:00:00Z,2008-02-13T12:24:00Z,96
2008-02-13 15:36,2008-02-13T15:36:00Z,2008-02-13T14:00:00Z,96
2008-02-13 17:00,2008-02-13T17:00:00Z,2008-02-13T15:36:00Z,84
2008-02-13 18:30,2008-02-13T18:30:00Z,2008-02-13T17:00:00Z,90
2008-02-13 20:06,2008-02-13T20:06:00Z,2008-02-13T18:30:00Z,96
2008-02-13 21:36,2008-02-13T21:36:00Z,2008-02-13T20:06:00Z,90
2008-02-13 23:06,2008-02-13T23:06:00Z,2008-02-13T21:36:00Z,90
2008-02-14 0:42,2008-02-14T00:42:00Z,2008-02-13T23:06:00Z,96
2008-02-14 2:06,2008-02-14T02:06:00Z,2008-02-14T00:42:00Z,84
2008-02-14 3:42,2008-02-14T03:42:00Z,2008-02-14T02:06:00Z,96
2008-02-14 5:12,2008-02-14T05:12:00Z,2008-02-14T03:42:00Z,90
2008-02-14 6:36,2008-02-14T06:36:00Z,2008-02-14T05:12:00Z,84
2008-02-14 8:06,2008-02-14T08:06:00Z,2008-02-14T06:36:00Z,90
2008-02-14 9:42,2008-02-14T09:42:00Z,2008-02-14T08:06:00Z,96
2008-02-14 11:06,2008-02-14T11:06:00Z,2008-02-14T09:42:00Z,84
2008-02-14 12:42,2008-02-14T12:42:00Z,2008-02-14T11:06:00Z,96
2008-02-14 14:12,2008-02-14T14:12:00Z,2008-02-14T12:42:00Z,90
2008-02-14 15:48,2008-02-14T15:48:00Z,2008-02-14T14:12:00Z,96
2008-02-14 17:18,2008-02-14T17:18:00Z,2008-02-14T15:48:00Z,90
2008-02-14 18:42,2008-02-14T18:42:00Z,2008-02-14T17:18:00Z,84
2008-02-14 20:18,2008-02-14T20:18:00Z,2008-02-14T18:42:00Z,96
2008-02-14 21:48,2008-02-14T21:48:00Z,2008-02-14T20:18:00Z,90
2008-02-14 23:18,2008-02-14T23:18:00Z,2008-02-14T21:48:00Z,90
2008-02-15 0:54,2008-02-15T00:54:00Z,2008-02-14T23:18:00Z,96
2008-02-15 2:12,2008-02-15T02:12:00Z,2008-02-15T00:54:00Z,78
2008-02-15 3:42,2008-02-15T03:42:00Z,2008-02-15T02:12:00Z,90
2008-02-15 5:18,2008-02-15T05:18:00Z,2008-02-15T03:42:00Z,96
2008-02-15 6:42,2008-02-15T06:42:00Z,2008-02-15T05:18:00Z,84
2008-02-15 8:24,2008-02-15T08:24:00Z,2008-02-15T06:42:00Z,102
2008-02-15 9:54,2008-02-15T09:54:00Z,2008-02-15T08:24:00Z,90
2008-02-15 11:24,2008-02-15T11:24:00Z,2008-02-15T09:54:00Z,90
2008-02-15 12:54,2008-02-15T12:54:00Z,2008-02-15T11:24:00Z,90
2008-02-15 14:30,2008-02-15T14:30:00Z,2008-02-15T12:54:00Z,96
2008-02-15 16:00,2008-02-15T16:00:00Z,2008-02-15T14:30:00Z,90
2008-02-15 17:30,2008-02-15T17:30:00Z,2008-02-15T16:00:00Z,90
2008-02-15 19:06,2008-02-15T19:06:00Z,2008-02-15T17:30:00Z,96
2008-02-15 20:30,2008-02-15T20:30:00Z,2008-02-15T19:06:00Z,84
2008-02-15 22:00,2008-02-15T22:00:00Z,2008-02-15T20:30:00Z,90
2008-02-15 23:30,2008-02-15T23:30:00Z,2008-02-15T22:00:00Z,90
2008-02-16 1:00,2008-02-16T01:00:00Z,2008-02-15T23:30:00Z,90
2008-02-16 2:36,2008-02-16T02:36:00Z,2008-02-16T01:00:00Z,96
2008-02-16 4:12,2008-02-16T04:12:00Z,2008-02-16T02:36:00Z,96
2008-02-16 5:42,2008-02-16T05:42:00Z,2008-02-16T04:12:00Z,90
2008-02-16 7:18,2008-02-16T07:18:00Z,2008-02-16T05:42:00Z,96
2008-02-16 8:54,2008-02-16T08:54:00Z,2008-02-16T07:18:00Z,96
2008-02-16 10:30,2008-02-16T10:30:00Z,2008-02-16T08:54:00Z,96
2008-02-16 11:48,2008-02-16T11:48:00Z,2008-02-16T10:30:00Z,78
2008-02-16 13:24,2008-02-16T13:24:00Z,2008-02-16T11:48:00Z,96
2008-02-16 14:42,2008-02-16T14:42:00Z,2008-02-16T13:24:00Z,78
2008-02-16 16:30,2008-02-16T16:30:00Z,2008-02-16T14:42:00Z,108
2008-02-16 18:12,2008-02-16T18:12:00Z,2008-02-16T16:30:00Z,102
2008-02-16 19:42,2008-02-16T19:42:00Z,2008-02-16T18:12:00Z,90
2008-02-16 21:18,2008-02-16T21:18:00Z,2008-02-16T19:42:00Z,96
2008-02-16 22:54,2008-02-16T22:54:00Z,2008-02-16T21:18:00Z,96
2008-02-17 0:36,2008-02-17T00:36:00Z,2008-02-16T22:54:00Z,102
2008-02-17 2:00,2008-02-17T02:00:00Z,2008-02-17T00:36:00Z,84
2008-02-17 3:42,2008-02-17T03:42:00Z,2008-02-17T02:00:00Z,102
2008-02-17 5:06,2008-02-17T05:06:00Z,2008-02-17T03:42:00Z,84
2008-02-17 6:36,2008-02-17T06:36:00Z,2008-02-17T05:06:00Z,90
2008-02-17 8:18,2008-02-17T08:18:00Z,2008-02-17T06:36:00Z,102
2008-02-17 9:48,2008-02-17T09:48:00Z,2008-02-17T08:18:00Z,90
2008-02-17 11:18,2008-02-17T11:18:00Z,2008-02-17T09:48:00Z,90
2008-02-17 13:00,2008-02-17T13:00:00Z,2008-02-17T11:18:00Z,102
2008-02-17 14:30,2008-02-17T14:30:00Z,2008-02-17T13:00:00Z,90
2008-02-17 16:00,2008-02-17T16:00:00Z,2008-02-17T14:30:00Z,90
2008-02-17 17:30,2008-02-17T17:30:00Z,2008-02-17T16:00:00Z,90
2008-02-17 19:00,2008-02-17T19:00:00Z,2008-02-17T17:30:00Z,90
2008-02-17 21:30,2008-02-17T21:30:00Z,2008-02-17T19:00:00Z,150
2008-02-17 23:12,2008-02-17T23:12:00Z,2008-02-17T21:30:00Z,102
2008-02-18 0:36,2008-02-18T00:36:00Z,2008-02-17T23:12:00Z,84
2008-02-18 2:12,2008-02-18T02:12:00Z,2008-02-18T00:36:00Z,96
2008-02-18 3:30,2008-02-18T03:30:00Z,2008-02-18T02:12:00Z,78
2008-02-18 5:06,2008-02-18T05:06:00Z,2008-02-18T03:30:00Z,96
2008-02-18 6:12,2008-02-18T06:12:00Z,2008-02-18T05:06:00Z,66
2008-02-18 7:48,2008-02-18T07:48:00Z,2008-02-18T06:12:00Z,96
2008-02-18 9:12,2008-02-18T09:12:00Z,2008-02-18T07:48:00Z,84
2008-02-18 10:48,2008-02-18T10:48:00Z,2008-02-18T09:12:00Z,96
2008-02-18 12:12,2008-02-18T12:12:00Z,2008-02-18T10:48:00Z,84
2008-02-18 13:48,2008-02-18T13:48:00Z,2008-02-18T12:12:00Z,96
2008-02-18 15:18,2008-02-18T15:18:00Z,2008-02-18T13:48:00Z,90
2008-02-18 17:00,2008-02-18T17:00:00Z,2008-02-18T15:18:00Z,102
2008-02-18 18:30,2008-02-18T18:30:00Z,2008-02-18T17:00:00Z,90
2008-02-18 20:00,2008-02-18T20:00:00Z,2008-02-18T18:30:00Z,90
2008-02-18 21:36,2008-02-18T21:36:00Z,2008-02-18T20:00:00Z,96
2008-02-18 22:54,2008-02-18T22:54:00Z,2008-02-18T21:36:00Z,78
2008-02-19 0:30,2008-02-19T00:30:00Z,2008-02-18T22:54:00Z,96
2008-02-19 2:06,2008-02-19T02:06:00Z,2008-02-19T00:30:00Z,96
2008-02-19 3:24,2008-02-19T03:24:00Z,2008-02-19T02:06:00Z,78
2008-02-19 5:12,2008-02-19T05:12:00Z,2008-02-19T03:24:00Z,108
2008-02-19 6:36,2008-02-19T06:36:00Z,2008-02-19T05:12:00Z,84
2008-02-19 8:06,2008-02-19T08:06:00Z,2008-02-19T06:36:00Z,90
2008-02-19 9:42,2008-02-19T09:42:00Z,2008-02-19T08:06:00Z,96
2008-02-19 11:12,2008-02-19T11:12:00Z,2008-02-19T09:42:00Z,90
2008-02-19 12:36,2008-02-19T12:36:00Z,2008-02-19T11:12:00Z,84
2008-02-19 14:24,2008-02-19T14:24:00Z,2008-02-19T12:36:00Z,108
2008-02-19 15:42,2008-02-19T15:42:00Z,2008-02-19T14:24:00Z,78
2008-02-19 17:18,2008-02-19T17:18:00Z,2008-02-19T15:42:00Z,96
2008-02-19 18:42,2008-02-19T18:42:00Z,2008-02-19T17:18:00Z,84
2008-02-19 20:06,2008-02-19T20:06:00Z,2008-02-19T18:42:00Z,84
2008-02-19 21:42,2008-02-19T21:42:00Z,2008-02-19T20:06:00Z,96
2008-02-19 23:12,2008-02-19T23:12:00Z,2008-02-19T21:42:00Z,90
2008-02-20 0:42,2008-02-20T00:42:00Z,2008-02-19T23:12:00Z,90
2008-02-20 2:18,2008-02-20T02:18:00Z,2008-02-20T00:42:00Z,96
2008-02-20 3:42,2008-02-20T03:42:00Z,2008-02-20T02:18:00Z,84
2008-02-20 5:12,2008-02-20T05:12:00Z,2008-02-20T03:42:00Z,90
2008-02-20 6:42,2008-02-20T06:42:00Z,2008-02-20T05:12:00Z,90
2008-02-20 8:12,2008-02-20T08:12:00Z,2008-02-20T06:42:00Z,90
2008-02-20 9:42,2008-02-20T09:42:00Z,2008-02-20T08:12:00Z,90
2008-02-20 11:24,2008-02-20T11:24:00Z,2008-02-20T09:42:00Z,102
2008-02-20 12:48,2008-02-20T12:48:00Z,2008-02-20T11:24:00Z,84
2008-02-20 14:18,2008-02-20T14:18:00Z,2008-02-20T12:48:00Z,90
2008-02-20 15:48,2008-02-20T15:48:00Z,2008-02-20T14:18:00Z,90
2008-02-20 17:18,2008-02-20T17:18:00Z,2008-02-20T15:48:00Z,90
2008-02-20 18:48,2008-02-20T18:48:00Z,2008-02-20T17:18:00Z,90
2008-02-20 20:18,2008-02-20T20:18:00Z,2008-02-20T18:48:00Z,90
2008-02-20 21:48,2008-02-20T21:48:00Z,2008-02-20T20:18:00Z,90
2008-02-20 23:18,2008-02-20T23:18:00Z,2008-02-20T21:48:00Z,90
2008-02-21 1:00,2008-02-21T01:00:00Z,2008-02-20T23:18:00Z,102
2008-02-21 2:18,2008-02-21T02:18:00Z,2008-02-21T01:00:00Z,78
2008-02-21 3:54,2008-02-21T03:54:00Z,2008-02-21T02:18:00Z,96
2008-02-21 5:30,2008-02-21T05:30:00Z,2008-02-21T03:54:00Z,96
2008-02-21 6:54,2008-02-21T06:54:00Z,2008-02-21T05:30:00Z,84
2008-02-21 8:30,2008-02-21T08:30:00Z,2008-02-21T06:54:00Z,96
2008-02-21 10:00,2008-02-21T10:00:00Z,2008-02-21T08:30:00Z,90
2008-02-21 11:36,2008-02-21T11:36:00Z,2008-02-21T10:00:00Z,96
2008-02-21 13:12,2008-02-21T13:12:00Z,2008-02-21T11:36:00Z,96
2008-02-21 14:42,2008-02-21T14:42:00Z,2008-02-21T13:12:00Z,90
2008-02-21 16:12,2008-02-21T16:12:00Z,2008-02-21T14:42:00Z,90
2008-02-21 17:54,2008-02-21T17:54:00Z,2008-02-21T16:12:00Z,102
2008-02-21 19:24,2008-02-21T19:24:00Z,2008-02-21T17:54:00Z,90
2008-02-21 20:42,2008-02-21T20:42:00Z,2008-02-21T19:24:00Z,78
2008-02-21 22:18,2008-02-21T22:18:00Z,2008-02-21T20:42:00Z,96
2008-02-21 23:54,2008-02-21T23:54:00Z,2008-02-21T22:18:00Z,96
2008-02-22 1:24,2008-02-22T01:24:00Z,2008-02-21T23:54:00Z,90
2008-02-22 2:54,2008-02-22T02:54:00Z,2008-02-22T01:24:00Z,90
2008-02-22 4:30,2008-02-22T04:30:00Z,2008-02-22T02:54:00Z,96
2008-02-22 5:54,2008-02-22T05:54:00Z,2008-02-22T04:30:00Z,84
2008-02-22 7:30,2008-02-22T07:30:00Z,2008-02-22T05:54:00Z,96
2008-02-22 9:06,2008-02-22T09:06:00Z,2008-02-22T07:30:00Z,96
2008-02-22 10:30,2008-02-22T10:30:00Z,2008-02-22T09:06:00Z,84
2008-02-22 12:06,2008-02-22T12:06:00Z,2008-02-22T10:30:00Z,96
2008-02-22 13:42,2008-02-22T13:42:00Z,2008-02-22T12:06:00Z,96
2008-02-22 15:12,2008-02-22T15:12:00Z,2008-02-22T13:42:00Z,90
2008-02-22 16:42,2008-02-22T16:42:00Z,2008-02-22T15:12:00Z,90
2008-02-22 18:30,2008-02-22T18:30:00Z,2008-02-22T16:42:00Z,108
2008-02-22 19:54,2008-02-22T19:54:00Z,2008-02-22T18:30:00Z,84
2008-02-22 21:30,2008-02-22T21:30:00Z,2008-02-22T19:54:00Z,96
2008-02-22 22:54,2008-02-22T22:54:00Z,2008-02-22T21:30:00Z,84
2008-02-23 0:30,2008-02-23T00:30:00Z,2008-02-22T22:54:00Z,96
2008-02-23 2:06,2008-02-23T02:06:00Z,2008-02-23T00:30:00Z,96
2008-02-23 3:36,2008-02-23T03:36:00Z,2008-02-23T02:06:00Z,90
2008-02-23 5:06,2008-02-23T05:06:00Z,2008-02-23T03:36:00Z,90
2008-02-23 6:36,2008-02-23T06:36:00Z,2008-02-23T05:06:00Z,90
2008-02-23 8:06,2008-02-23T08:06:00Z,2008-02-23T06:36:00Z,90
2008-02-23 9:42,2008-02-23T09:42:00Z,2008-02-23T08:06:00Z,96
2008-02-23 11:18,2008-02-23T11:18:00Z,2008-02-23T09:42:00Z,96
2008-02-23 12:42,2008-02-23T12:42:00Z,2008-02-23T11:18:00Z,84
2008-02-23 14:18,2008-02-23T14:18:00Z,2008-02-23T12:42:00Z,96
2008-02-23 15:42,2008-02-23T15:42:00Z,2008-02-23T14:18:00Z,84
2008-02-23 17:18,2008-02-23T17:18:00Z,2008-02-23T15:42:00Z,96
2008-02-23 18:36,2008-02-23T18:36:00Z,2008-02-23T17:18:00Z,78
2008-02-23 20:06,2008-02-23T20:06:00Z,2008-02-23T18:36:00Z,90
2008-02-23 21:42,2008-02-23T21:42:00Z,2008-02-23T20:06:00Z,96
2008-02-23 23:00,2008-02-23T23:00:00Z,2008-02-23T21:42:00Z,78
2008-02-24 0:36,2008-02-24T00:36:00Z,2008-02-23T23:00:00Z,96
2008-02-24 2:06,2008-02-24T02:06:00Z,2008-02-24T00:36:00Z,90
2008-02-24 3:42,2008-02-24T03:42:00Z,2008-02-24T02:06:00Z,96
2008-02-24 5:24,2008-02-24T05:24:00Z,2008-02-24T03:42:00Z,102
2008-02-24 6:54,2008-02-24T06:54:00Z,2008-02-24T05:24:00Z,90
2008-02-24 8:30,2008-02-24T08:30:00Z,2008-02-24T06:54:00Z,96
2008-02-24 10:12,2008-02-24T10:12:00Z,2008-02-24T08:30:00Z,102
2008-02-24 11:30,2008-02-24T11:30:00Z,2008-02-24T10:12:00Z,78
2008-02-24 13:18,2008-02-24T13:18:00Z,2008-02-24T11:30:00Z,108
2008-02-24 14:48,2008-02-24T14:48:00Z,2008-02-24T13:18:00Z,90
2008-02-24 16:36,2008-02-24T16:36:00Z,2008-02-24T14:48:00Z,108
2008-02-24 18:06,2008-02-24T18:06:00Z,2008-02-24T16:36:00Z,90
2008-02-24 19:48,2008-02-24T19:48:00Z,2008-02-24T18:06:00Z,102
2008-02-24 21:12,2008-02-24T21:12:00Z,2008-02-24T19:48:00Z,84
2008-02-24 22:48,2008-02-24T22:48:00Z,2008-02-24T21:12:00Z,96
2008-02-25 0:30,2008-02-25T00:30:00Z,2008-02-24T22:48:00Z,102
2008-02-25 1:54,2008-02-25T01:54:00Z,2008-02-25T00:30:00Z,84
2008-02-25 3:42,2008-02-25T03:42:00Z,2008-02-25T01:54:00Z,108
2008-02-25 5:12,2008-02-25T05:12:00Z,2008-02-25T03:42:00Z,90
2008-02-25 6:42,2008-02-25T06:42:00Z,2008-02-25T05:12:00Z,90
2008-02-25 8:06,2008-02-25T08:06:00Z,2008-02-25T06:42:00Z,84
2008-02-25 9:42,2008-02-25T09:42:00Z,2008-02-25T08:06:00Z,96
2008-02-25 11:12,2008-02-25T11:12:00Z,2008-02-25T09:42:00Z,90
2008-02-25 14:12,2008-02-25T14:12:00Z,2008-02-25T11:12:00Z,180
2008-02-25 15:36,2008-02-25T15:36:00Z,2008-02-25T14:12:00Z,84
2008-02-25 17:06,2008-02-25T17:06:00Z,2008-02-25T15:36:00Z,90
2008-02-25 18:42,2008-02-25T18:42:00Z,2008-02-25T17:06:00Z,96
2008-02-25 20:00,2008-02-25T20:00:00Z,2008-02-25T18:42:00Z,78
2008-02-25 21:36,2008-02-25T21:36:00Z,2008-02-25T20:00:00Z,96
2008-02-25 23:12,2008-02-25T23:12:00Z,2008-02-25T21:36:00Z,96
2008-02-26 0:24,2008-02-26T00:24:00Z,2008-02-25T23:12:00Z,72
2008-02-26 1:54,2008-02-26T01:54:00Z,2008-02-26T00:24:00Z,90
2008-02-26 3:30,2008-02-26T03:30:00Z,2008-02-26T01:54:00Z,96
2008-02-26 5:12,2008-02-26T05:12:00Z,2008-02-26T03:30:00Z,102
2008-02-26 6:36,2008-02-26T06:36:00Z,2008-02-26T05:12:00Z,84
2008-02-26 8:06,2008-02-26T08:06:00Z,2008-02-26T06:36:00Z,90
2008-02-26 9:42,2008-02-26T09:42:00Z,2008-02-26T08:06:00Z,96
2008-02-26 11:24,2008-02-26T11:24:00Z,2008-02-26T09:42:00Z,102
2008-02-26 12:48,2008-02-26T12:48:00Z,2008-02-26T11:24:00Z,84
2008-02-26 14:24,2008-02-26T14:24:00Z,2008-02-26T12:48:00Z,96
2008-02-26 15:48,2008-02-26T15:48:00Z,2008-02-26T14:24:00Z,84
2008-02-26 18:54,2008-02-26T18:54:00Z,2008-02-26T15:48:00Z,186
2008-02-26 20:24,2008-02-26T20:24:00Z,2008-02-26T18:54:00Z,90
2008-02-26 21:48,2008-02-26T21:48:00Z,2008-02-26T20:24:00Z,84
2008-02-26 23:12,2008-02-26T23:12:00Z,2008-02-26T21:48:00Z,84
2008-02-27 0:54,2008-02-27T00:54:00Z,2008-02-26T23:12:00Z,102
2008-02-27 2:12,2008-02-27T02:12:00Z,2008-02-27T00:54:00Z,78
2008-02-27 3:36,2008-02-27T03:36:00Z,2008-02-27T02:12:00Z,84
2008-02-27 5:06,2008-02-27T05:06:00Z,2008-02-27T03:36:00Z,90
2008-02-27 6:42,2008-02-27T06:42:00Z,2008-02-27T05:06:00Z,96
2008-02-27 8:18,2008-02-27T08:18:00Z,2008-02-27T06:42:00Z,96
2008-02-27 9:42,2008-02-27T09:42:00Z,2008-02-27T08:18:00Z,84
2008-02-27 11:12,2008-02-27T11:12:00Z,2008-02-27T09:42:00Z,90
2008-02-27 12:42,2008-02-27T12:42:00Z,2008-02-27T11:12:00Z,90
2008-02-27 14:24,2008-02-27T14:24:00Z,2008-02-27T12:42:00Z,102
2008-02-27 15:36,2008-02-27T15:36:00Z,2008-02-27T14:24:00Z,72
2008-02-27 17:12,2008-02-27T17:12:00Z,2008-02-27T15:36:00Z,96
2008-02-27 18:54,2008-02-27T18:54:00Z,2008-02-27T17:12:00Z,102
2008-02-27 20:30,2008-02-27T20:30:00Z,2008-02-27T18:54:00Z,96
2008-02-27 22:06,2008-02-27T22:06:00Z,2008-02-27T20:30:00Z,96
2008-02-27 23:36,2008-02-27T23:36:00Z,2008-02-27T22:06:00Z,90
2008-02-28 1:06,2008-02-28T01:06:00Z,2008-02-27T23:36:00Z,90
2008-02-28 2:36,2008-02-28T02:36:00Z,2008-02-28T01:06:00Z,90
2008-02-28 4:06,2008-02-28T04:06:00Z,2008-02-28T02:36:00Z,90
2008-02-28 5:36,2008-02-28T05:36:00Z,2008-02-28T04:06:00Z,90
2008-02-28 7:06,2008-02-28T07:06:00Z,2008-02-28T05:36:00Z,90
2008-02-28 8:30,2008-02-28T08:30:00Z,2008-02-28T07:06:00Z,84
2008-02-28 10:06,2008-02-28T10:06:00Z,2008-02-28T08:30:00Z,96
2008-02-28 11:36,2008-02-28T11:36:00Z,2008-02-28T10:06:00Z,90
2008-02-28 14:48,2008-02-28T14:48:00Z,2008-02-28T11:36:00Z,192
2008-02-28 16:24,2008-02-28T16:24:00Z,2008-02-28T14:48:00Z,96
2008-02-28 18:00,2008-02-28T18:00:00Z,2008-02-28T16:24:00Z,96
2008-02-28 19:24,2008-02-28T19:24:00Z,2008-02-28T18:00:00Z,84
2008-02-28 20:54,2008-02-28T20:54:00Z,2008-02-28T19:24:00Z,90
2008-02-28 22:18,2008-02-28T22:18:00Z,2008-02-28T20:54:00Z,84
2008-02-28 23:54,2008-02-28T23:54:00Z,2008-02-28T22:18:00Z,96
2008-02-29 1:18,2008-02-29T01:18:00Z,2008-02-28T23:54:00Z,84
2008-02-29 2:42,2008-02-29T02:42:00Z,2008-02-29T01:18:00Z,84
2008-02-29 4:18,2008-02-29T04:18:00Z,2008-02-29T02:42:00Z,96
2008-02-29 5:42,2008-02-29T05:42:00Z,2008-02-29T04:18:00Z,84
2008-02-29 7:06,2008-02-29T07:06:00Z,2008-02-29T05:42:00Z,84
2008-02-29 8:36,2008-02-29T08:36:00Z,2008-02-29T07:06:00Z,90
2008-02-29 10:24,2008-02-29T10:24:00Z,2008-02-29T08:36:00Z,108
2008-02-29 11:54,2008-02-29T11:54:00Z,2008-02-29T10:24:00Z,90
